{'regions': [4.48, 4.48], 'path-length': [29.16, 29.0], 'path-imp': [14.7, 14.54], 'path-change': [10.62, 3.92], 'iterations': [399.76, 399.76], 'changes': [44.8, 32.44], 'steps': [399.76, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [33.22, 31.92]}
{'regions': [4.38, 4.28], 'path-length': [31.68, 31.86], 'path-imp': [14.44, 14.62], 'path-change': [11.28, 3.34], 'iterations': [391.84, 391.84], 'changes': [45.84, 30.88], 'steps': [391.84, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [29.18, 23.94]}
{'regions': [4.72, 4.64], 'path-length': [30.16, 30.22], 'path-imp': [14.52, 14.58], 'path-change': [10.02, 4.56], 'iterations': [557.14, 557.14], 'changes': [47.84, 30.06], 'steps': [557.14, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [25.92, 27.96]}
{'regions': [4.1, 4.06], 'path-length': [31.4, 31.4], 'path-imp': [16.58, 16.58], 'path-change': [12.04, 4.54], 'iterations': [361.04, 361.04], 'changes': [44.34, 32.22], 'steps': [361.04, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [33.24, 34.44]}
{'regions': [3.48, 3.34], 'path-length': [31.46, 31.4], 'path-imp': [14.34, 14.28], 'path-change': [11.86, 2.42], 'iterations': [547.02, 547.02], 'changes': [47.9, 30.02], 'steps': [547.02, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.46, 32.42]}
{'regions': [4.34, 4.2], 'path-length': [31.16, 31.18], 'path-imp': [15.92, 15.94], 'path-change': [10.72, 5.22], 'iterations': [566.58, 566.58], 'changes': [44.9, 32.28], 'steps': [566.58, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.82, 35.22]}
{'regions': [4.26, 4.18], 'path-length': [30.8, 30.82], 'path-imp': [16.9, 16.92], 'path-change': [10.98, 5.94], 'iterations': [251.5, 251.5], 'changes': [42.7, 34.74], 'steps': [251.5, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [36.98, 44.74]}
{'regions': [4.92, 4.86], 'path-length': [28.48, 28.8], 'path-imp': [13.54, 13.86], 'path-change': [10.1, 3.76], 'iterations': [325.06, 325.06], 'changes': [46.84, 30.58], 'steps': [325.06, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [26.5, 26.36]}
{'regions': [3.9, 3.72], 'path-length': [30.8, 30.92], 'path-imp': [16.16, 16.28], 'path-change': [13.3, 2.98], 'iterations': [304.44, 304.44], 'changes': [44.48, 32.88], 'steps': [304.44, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [37.3, 39.58]}
{'regions': [5.72, 5.58], 'path-length': [28.14, 28.3], 'path-imp': [14.74, 14.9], 'path-change': [8.9, 6.0], 'iterations': [241.06, 241.06], 'changes': [43.56, 33.14], 'steps': [241.06, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.3, 33.9]}
{'regions': [5.16, 5.1], 'path-length': [30.36, 30.38], 'path-imp': [14.42, 14.44], 'path-change': [10.28, 4.16], 'iterations': [231.22, 231.22], 'changes': [45.36, 32.44], 'steps': [231.22, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [26.48, 28.06]}
{'regions': [5.18, 5.14], 'path-length': [28.5, 28.48], 'path-imp': [12.76, 12.74], 'path-change': [7.66, 5.08], 'iterations': [227.06, 227.06], 'changes': [46.7, 30.96], 'steps': [227.06, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [26.26, 30.88]}
{'regions': [4.24, 4.16], 'path-length': [29.78, 29.76], 'path-imp': [12.48, 12.46], 'path-change': [10.74, 1.72], 'iterations': [269.4, 269.4], 'changes': [46.8, 30.22], 'steps': [269.4, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.84, 24.12]}
{'regions': [5.42, 5.24], 'path-length': [28.92, 28.92], 'path-imp': [13.96, 13.96], 'path-change': [8.44, 5.52], 'iterations': [287.52, 287.52], 'changes': [45.98, 31.34], 'steps': [287.52, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [25.34, 31.82]}
{'regions': [3.26, 3.18], 'path-length': [32.2, 32.28], 'path-imp': [16.64, 16.72], 'path-change': [11.56, 5.16], 'iterations': [284.12, 284.12], 'changes': [48.16, 29.38], 'steps': [284.12, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [36.26, 37.76]}
{'regions': [4.88, 4.74], 'path-length': [28.82, 28.84], 'path-imp': [15.3, 15.32], 'path-change': [11.22, 4.1], 'iterations': [408.8, 408.8], 'changes': [44.92, 32.22], 'steps': [408.8, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.22, 30.7]}
{'regions': [3.72, 3.64], 'path-length': [30.88, 30.88], 'path-imp': [13.9, 13.9], 'path-change': [9.5, 4.4], 'iterations': [421.22, 421.22], 'changes': [45.04, 32.0], 'steps': [421.22, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.7, 32.2]}
{'regions': [4.54, 4.44], 'path-length': [29.32, 29.3], 'path-imp': [14.34, 14.32], 'path-change': [11.32, 3.0], 'iterations': [303.14, 303.14], 'changes': [45.02, 32.98], 'steps': [303.14, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [32.62, 32.3]}
{'regions': [3.96, 3.78], 'path-length': [30.72, 31.16], 'path-imp': [13.2, 13.64], 'path-change': [10.5, 3.14], 'iterations': [333.98, 333.98], 'changes': [44.54, 32.54], 'steps': [333.98, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.6, 31.24]}
{'regions': [3.76, 3.76], 'path-length': [32.34, 32.72], 'path-imp': [13.76, 14.14], 'path-change': [11.4, 2.74], 'iterations': [380.74, 380.74], 'changes': [48.24, 29.04], 'steps': [380.74, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [26.8, 21.94]}
{'regions': [3.46, 3.32], 'path-length': [32.24, 32.72], 'path-imp': [14.4, 14.88], 'path-change': [12.66, 2.22], 'iterations': [301.08, 301.08], 'changes': [46.36, 29.52], 'steps': [301.08, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.56, 30.52]}
{'regions': [5.94, 5.84], 'path-length': [28.96, 28.98], 'path-imp': [15.52, 15.54], 'path-change': [10.7, 4.84], 'iterations': [244.54, 244.54], 'changes': [44.76, 31.32], 'steps': [244.54, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.0, 23.14]}
{'regions': [4.16, 4.08], 'path-length': [30.14, 30.08], 'path-imp': [14.36, 14.3], 'path-change': [11.78, 2.52], 'iterations': [366.46, 366.46], 'changes': [46.66, 29.72], 'steps': [366.46, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.38, 24.02]}
{'regions': [3.44, 3.32], 'path-length': [32.26, 32.56], 'path-imp': [15.28, 15.58], 'path-change': [12.14, 3.44], 'iterations': [452.02, 452.02], 'changes': [47.5, 28.9], 'steps': [452.02, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [28.74, 26.64]}
{'regions': [4.24, 4.16], 'path-length': [30.02, 30.1], 'path-imp': [15.46, 15.54], 'path-change': [11.34, 4.2], 'iterations': [436.28, 436.28], 'changes': [42.2, 33.04], 'steps': [436.28, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [28.54, 30.2]}
{'regions': [3.98, 3.84], 'path-length': [29.68, 29.76], 'path-imp': [14.46, 14.54], 'path-change': [10.84, 3.7], 'iterations': [378.8, 378.8], 'changes': [42.16, 35.84], 'steps': [378.8, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [33.64, 38.9]}
{'regions': [4.7, 4.56], 'path-length': [30.52, 31.12], 'path-imp': [16.06, 16.66], 'path-change': [11.5, 5.16], 'iterations': [386.56, 386.56], 'changes': [44.28, 30.32], 'steps': [386.56, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [36.5, 33.16]}
{'regions': [4.36, 4.24], 'path-length': [32.54, 32.54], 'path-imp': [17.04, 17.04], 'path-change': [13.1, 3.94], 'iterations': [319.38, 319.38], 'changes': [41.7, 31.54], 'steps': [319.38, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.1, 32.04]}
{'regions': [4.82, 4.68], 'path-length': [29.98, 30.02], 'path-imp': [16.88, 16.92], 'path-change': [12.16, 4.76], 'iterations': [260.3, 260.3], 'changes': [40.34, 33.18], 'steps': [260.3, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [37.36, 35.46]}
{'regions': [4.14, 3.9], 'path-length': [31.74, 32.28], 'path-imp': [16.68, 17.22], 'path-change': [11.46, 5.76], 'iterations': [290.24, 290.24], 'changes': [40.82, 32.92], 'steps': [290.24, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [33.66, 36.36]}
{'regions': [3.58, 3.46], 'path-length': [31.72, 32.0], 'path-imp': [13.98, 14.26], 'path-change': [9.42, 4.84], 'iterations': [446.08, 446.08], 'changes': [45.3, 30.86], 'steps': [446.08, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [25.22, 26.54]}
{'regions': [5.08, 4.88], 'path-length': [31.06, 31.0], 'path-imp': [13.94, 13.88], 'path-change': [9.38, 4.5], 'iterations': [319.52, 319.52], 'changes': [43.28, 32.52], 'steps': [319.52, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [22.88, 29.5]}
{'regions': [3.76, 3.64], 'path-length': [33.46, 33.62], 'path-imp': [17.46, 17.62], 'path-change': [11.62, 6.0], 'iterations': [341.06, 341.06], 'changes': [45.8, 28.36], 'steps': [341.06, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.52, 35.5]}
{'regions': [4.36, 4.28], 'path-length': [30.0, 29.92], 'path-imp': [14.08, 14.0], 'path-change': [9.82, 4.18], 'iterations': [237.82, 237.82], 'changes': [40.72, 34.06], 'steps': [237.82, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.32, 33.88]}
{'regions': [3.84, 3.64], 'path-length': [32.38, 32.9], 'path-imp': [17.1, 17.62], 'path-change': [11.22, 6.4], 'iterations': [301.44, 301.44], 'changes': [46.1, 30.64], 'steps': [301.44, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [34.62, 35.8]}
{'regions': [4.24, 4.12], 'path-length': [30.5, 30.42], 'path-imp': [14.6, 14.52], 'path-change': [11.76, 2.76], 'iterations': [250.8, 250.8], 'changes': [44.7, 31.72], 'steps': [250.8, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.26, 28.46]}
{'regions': [3.74, 3.62], 'path-length': [33.42, 33.62], 'path-imp': [16.0, 16.2], 'path-change': [11.74, 4.46], 'iterations': [329.2, 329.2], 'changes': [45.16, 29.24], 'steps': [329.2, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.54, 28.86]}
{'regions': [3.94, 3.82], 'path-length': [32.66, 33.04], 'path-imp': [15.68, 16.06], 'path-change': [12.5, 3.56], 'iterations': [262.4, 262.4], 'changes': [45.68, 31.3], 'steps': [262.4, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [32.8, 33.96]}
{'regions': [3.68, 3.52], 'path-length': [32.12, 32.34], 'path-imp': [15.0, 15.22], 'path-change': [11.9, 3.32], 'iterations': [282.88, 282.88], 'changes': [47.0, 29.96], 'steps': [282.88, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [33.7, 29.52]}
{'regions': [5.52, 5.5], 'path-length': [29.4, 29.36], 'path-imp': [16.12, 16.08], 'path-change': [10.2, 5.88], 'iterations': [196.88, 196.88], 'changes': [41.74, 34.22], 'steps': [196.88, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.8, 32.38]}
{'regions': [4.0, 3.92], 'path-length': [30.62, 31.28], 'path-imp': [15.18, 15.84], 'path-change': [9.8, 6.04], 'iterations': [260.36, 260.36], 'changes': [43.7, 32.98], 'steps': [260.36, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [34.7, 43.54]}
{'regions': [3.18, 3.14], 'path-length': [35.1, 35.32], 'path-imp': [17.2, 17.42], 'path-change': [11.58, 5.84], 'iterations': [227.66, 227.66], 'changes': [45.04, 30.9], 'steps': [227.66, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [32.28, 39.64]}
{'regions': [3.8, 3.76], 'path-length': [31.24, 31.2], 'path-imp': [13.86, 13.82], 'path-change': [10.9, 2.92], 'iterations': [351.4, 351.4], 'changes': [47.84, 28.48], 'steps': [351.4, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [25.2, 24.62]}
{'regions': [3.84, 3.78], 'path-length': [30.3, 30.34], 'path-imp': [14.02, 14.06], 'path-change': [8.74, 5.32], 'iterations': [243.56, 243.56], 'changes': [42.92, 32.34], 'steps': [243.56, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [28.54, 37.02]}
{'regions': [4.26, 4.2], 'path-length': [30.98, 30.8], 'path-imp': [14.18, 14.0], 'path-change': [11.68, 2.32], 'iterations': [261.24, 261.24], 'changes': [42.9, 31.0], 'steps': [261.24, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.38, 24.62]}
{'regions': [4.9, 4.78], 'path-length': [30.46, 30.44], 'path-imp': [15.08, 15.06], 'path-change': [12.32, 2.74], 'iterations': [324.04, 324.04], 'changes': [43.46, 31.9], 'steps': [324.04, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.12, 21.44]}
{'regions': [4.44, 4.38], 'path-length': [33.18, 33.18], 'path-imp': [17.0, 17.0], 'path-change': [12.7, 4.3], 'iterations': [396.76, 396.76], 'changes': [47.72, 27.58], 'steps': [396.76, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [25.4, 22.2]}
{'regions': [3.84, 3.8], 'path-length': [31.96, 31.96], 'path-imp': [15.26, 15.26], 'path-change': [11.74, 3.52], 'iterations': [384.22, 384.22], 'changes': [45.78, 31.6], 'steps': [384.22, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.74, 32.12]}
{'regions': [4.18, 4.0], 'path-length': [32.7, 32.74], 'path-imp': [17.88, 17.92], 'path-change': [12.5, 5.42], 'iterations': [489.96, 489.96], 'changes': [43.26, 31.98], 'steps': [489.96, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.1, 35.62]}
{'regions': [4.72, 4.62], 'path-length': [30.56, 30.68], 'path-imp': [16.58, 16.7], 'path-change': [11.18, 5.52], 'iterations': [299.82, 299.82], 'changes': [43.48, 33.6], 'steps': [299.82, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [29.78, 34.22]}
{'regions': [2.94, 2.82], 'path-length': [32.82, 32.78], 'path-imp': [16.86, 16.82], 'path-change': [12.94, 3.88], 'iterations': [358.46, 358.46], 'changes': [41.86, 33.7], 'steps': [358.46, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [41.54, 45.18]}
{'regions': [4.38, 4.3], 'path-length': [32.56, 32.56], 'path-imp': [16.98, 16.98], 'path-change': [12.52, 4.46], 'iterations': [448.68, 448.68], 'changes': [42.62, 31.7], 'steps': [448.68, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.42, 30.26]}
{'regions': [4.56, 4.4], 'path-length': [32.66, 32.68], 'path-imp': [17.56, 17.58], 'path-change': [12.02, 5.56], 'iterations': [303.02, 303.02], 'changes': [43.02, 30.88], 'steps': [303.02, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [33.12, 29.66]}
{'regions': [4.32, 4.16], 'path-length': [31.04, 31.48], 'path-imp': [15.94, 16.38], 'path-change': [11.12, 5.26], 'iterations': [358.74, 358.74], 'changes': [40.32, 35.54], 'steps': [358.74, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [36.92, 38.06]}
{'regions': [3.2, 3.16], 'path-length': [33.24, 33.46], 'path-imp': [16.6, 16.82], 'path-change': [12.44, 4.38], 'iterations': [440.38, 440.38], 'changes': [42.3, 31.38], 'steps': [440.38, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [34.64, 37.38]}
{'regions': [4.52, 4.38], 'path-length': [29.7, 29.96], 'path-imp': [13.46, 13.72], 'path-change': [9.22, 4.5], 'iterations': [599.46, 599.46], 'changes': [41.24, 33.48], 'steps': [599.46, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [28.52, 30.3]}
{'regions': [2.8, 2.78], 'path-length': [34.96, 34.8], 'path-imp': [16.78, 16.62], 'path-change': [12.62, 4.0], 'iterations': [335.58, 335.58], 'changes': [41.12, 29.44], 'steps': [335.58, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [34.92, 30.3]}
{'regions': [4.62, 4.48], 'path-length': [33.36, 33.48], 'path-imp': [16.88, 17.0], 'path-change': [13.0, 4.0], 'iterations': [436.98, 436.98], 'changes': [45.88, 28.92], 'steps': [436.98, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.9, 23.4]}
{'regions': [4.96, 4.8], 'path-length': [31.22, 31.48], 'path-imp': [16.92, 17.18], 'path-change': [12.34, 4.84], 'iterations': [517.5, 517.5], 'changes': [42.82, 33.16], 'steps': [517.5, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [28.74, 30.64]}
{'regions': [4.86, 4.78], 'path-length': [30.62, 30.76], 'path-imp': [16.7, 16.84], 'path-change': [11.16, 5.68], 'iterations': [671.62, 671.62], 'changes': [43.7, 32.16], 'steps': [671.62, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.86, 34.88]}
{'regions': [2.98, 2.86], 'path-length': [34.24, 34.54], 'path-imp': [15.76, 16.06], 'path-change': [12.88, 3.18], 'iterations': [716.36, 716.36], 'changes': [42.78, 30.7], 'steps': [716.36, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [32.78, 30.68]}
{'regions': [5.24, 5.06], 'path-length': [32.62, 32.92], 'path-imp': [18.88, 19.18], 'path-change': [14.1, 5.08], 'iterations': [355.3, 355.3], 'changes': [36.16, 31.58], 'steps': [355.3, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.6, 31.18]}
{'regions': [4.58, 4.42], 'path-length': [33.1, 33.2], 'path-imp': [18.64, 18.74], 'path-change': [12.9, 5.84], 'iterations': [572.2, 572.2], 'changes': [38.0, 34.2], 'steps': [572.2, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.9, 35.64]}
{'regions': [4.22, 4.14], 'path-length': [31.12, 31.38], 'path-imp': [14.88, 15.14], 'path-change': [11.6, 3.54], 'iterations': [987.32, 987.32], 'changes': [43.3, 32.36], 'steps': [987.32, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [32.6, 30.64]}
{'regions': [5.02, 4.9], 'path-length': [31.8, 31.78], 'path-imp': [15.8, 15.78], 'path-change': [10.6, 5.18], 'iterations': [391.96, 391.96], 'changes': [39.58, 30.42], 'steps': [391.96, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [24.7, 28.18]}
{'regions': [4.8, 4.66], 'path-length': [33.08, 32.82], 'path-imp': [16.9, 16.64], 'path-change': [11.86, 4.78], 'iterations': [530.52, 530.52], 'changes': [39.78, 28.62], 'steps': [530.52, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.66, 28.38]}
{'regions': [3.5, 3.36], 'path-length': [34.58, 34.62], 'path-imp': [16.06, 16.1], 'path-change': [12.1, 4.0], 'iterations': [463.6, 463.6], 'changes': [41.68, 28.28], 'steps': [463.6, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [27.7, 27.0]}
{'regions': [4.44, 4.24], 'path-length': [31.48, 32.24], 'path-imp': [17.06, 17.82], 'path-change': [11.9, 5.92], 'iterations': [281.3, 281.3], 'changes': [42.66, 30.5], 'steps': [281.3, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.4, 32.32]}
{'regions': [5.12, 4.96], 'path-length': [31.04, 31.24], 'path-imp': [16.7, 16.9], 'path-change': [14.0, 2.9], 'iterations': [292.88, 292.88], 'changes': [44.76, 31.16], 'steps': [292.88, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [41.7, 28.3]}
{'regions': [3.18, 3.02], 'path-length': [35.6, 35.7], 'path-imp': [18.98, 19.08], 'path-change': [14.54, 4.54], 'iterations': [445.64, 445.64], 'changes': [45.42, 28.84], 'steps': [445.64, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [39.14, 36.64]}
{'regions': [5.88, 5.96], 'path-length': [30.08, 30.1], 'path-imp': [14.38, 14.4], 'path-change': [15.22, -0.82], 'iterations': [668.86, 668.86], 'changes': [53.12, 23.64], 'steps': [668.86, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [36.52, 8.28]}
{'regions': [4.26, 4.2], 'path-length': [34.78, 34.78], 'path-imp': [18.06, 18.06], 'path-change': [14.78, 3.28], 'iterations': [669.74, 669.74], 'changes': [43.78, 30.48], 'steps': [669.74, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [33.28, 23.58]}
{'regions': [4.86, 4.68], 'path-length': [33.1, 33.7], 'path-imp': [18.8, 19.4], 'path-change': [14.74, 4.66], 'iterations': [369.22, 369.22], 'changes': [37.44, 32.74], 'steps': [369.22, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [34.24, 32.06]}
{'regions': [3.88, 3.82], 'path-length': [35.12, 35.12], 'path-imp': [16.56, 16.56], 'path-change': [13.76, 2.8], 'iterations': [530.0, 530.0], 'changes': [45.12, 30.92], 'steps': [530.0, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [31.26, 22.2]}
{'regions': [4.96, 4.98], 'path-length': [33.62, 33.62], 'path-imp': [16.2, 16.2], 'path-change': [14.36, 1.84], 'iterations': [875.26, 875.26], 'changes': [46.22, 27.24], 'steps': [875.26, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [26.66, 14.54]}
{'regions': [4.86, 4.78], 'path-length': [34.04, 34.04], 'path-imp': [17.62, 17.62], 'path-change': [14.22, 3.4], 'iterations': [919.82, 919.82], 'changes': [40.9, 33.28], 'steps': [919.82, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [29.22, 23.1]}
{'regions': [4.52, 4.48], 'path-length': [33.0, 33.06], 'path-imp': [15.56, 15.62], 'path-change': [10.96, 4.66], 'iterations': [1124.18, 1124.18], 'changes': [42.92, 30.8], 'steps': [1124.18, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [26.16, 22.56]}
{'regions': [3.9, 3.74], 'path-length': [33.08, 33.36], 'path-imp': [15.22, 15.5], 'path-change': [11.42, 4.08], 'iterations': [1244.62, 1244.62], 'changes': [41.3, 31.26], 'steps': [1244.62, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [24.62, 28.88]}
{'regions': [3.56, 3.44], 'path-length': [34.2, 34.42], 'path-imp': [16.92, 17.14], 'path-change': [13.12, 4.02], 'iterations': [1691.4, 1691.4], 'changes': [41.7, 33.18], 'steps': [1691.4, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [29.42, 35.02]}
{'regions': [3.26, 3.24], 'path-length': [35.46, 35.46], 'path-imp': [15.72, 15.72], 'path-change': [16.0, -0.28], 'iterations': [2039.72, 2039.72], 'changes': [46.66, 29.08], 'steps': [2039.72, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [30.9, 19.52]}
{'regions': [4.44, 4.42], 'path-length': [31.96, 32.16], 'path-imp': [16.32, 16.52], 'path-change': [14.46, 2.06], 'iterations': [1084.62, 1084.62], 'changes': [42.62, 30.1], 'steps': [1084.62, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [35.76, 22.26]}
{'regions': [6.2, 6.24], 'path-length': [29.82, 29.8], 'path-imp': [15.42, 15.4], 'path-change': [15.2, 0.2], 'iterations': [1016.78, 1016.78], 'changes': [45.9, 28.62], 'steps': [1016.78, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [39.1, 9.2]}
{'regions': [6.6, 6.56], 'path-length': [26.76, 26.82], 'path-imp': [11.28, 11.34], 'path-change': [12.6, -1.26], 'iterations': [584.42, 584.42], 'changes': [36.22, 41.34], 'steps': [584.42, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [39.6, 5.94]}
{'regions': [4.24, 4.2], 'path-length': [29.42, 29.42], 'path-imp': [14.04, 14.04], 'path-change': [14.94, -0.9], 'iterations': [886.04, 886.04], 'changes': [44.16, 32.0], 'steps': [886.04, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [40.04, 22.5]}
{'regions': [4.82, 4.72], 'path-length': [29.72, 29.72], 'path-imp': [13.34, 13.34], 'path-change': [14.6, -1.26], 'iterations': [1424.74, 1424.74], 'changes': [51.68, 25.86], 'steps': [1424.74, 0.0], 'max_iterations': [15288.0, 15288.0], 'max_changes': [78.0, 78.0], 'reward': [39.0, 19.34]}
